Time,CoreZone,Zone1,Zone1A,Zone2,Zone2A,Zone2B,Zone3,Zone4,Zone4A
Wed Nov 20 13:00:05 2019,111,111,111,111,011,111,111,111,111
Wed Nov 20 13:10:05 2019,111,011,011,111,111,011,111,111,111
Wed Nov 20 13:20:04 2019,111,011,011,111,111,111,111,111,111
Wed Nov 20 13:30:04 2019,111,011,011,111,011,111,111,111,111
Wed Nov 20 13:40:04 2019,111,011,011,111,111,111,111,111,111
Wed Nov 20 13:50:04 2019,111,011,011,011,011,011,111,111,111
Wed Nov 20 14:00:04 2019,111,111,111,111,111,111,111,111,111
Wed Nov 20 14:10:04 2019,111,111,111,111,111,111,111,111,111
Wed Nov 20 14:20:04 2019,111,011,011,111,111,111,111,111,111
Wed Nov 20 14:30:04 2019,111,111,011,111,011,111,111,111,111
Wed Nov 20 14:40:04 2019,111,111,111,011,011,111,111,111,111
Wed Nov 20 14:50:04 2019,111,011,011,011,011,011,111,111,111
Wed Nov 20 15:00:04 2019,111,011,011,011,011,011,111,111,111
Wed Nov 20 15:10:04 2019,111,111,111,011,011,011,111,111,111
Wed Nov 20 15:20:04 2019,111,111,111,011,011,011,111,111,111
Wed Nov 20 15:30:05 2019,111,111,111,011,011,011,111,111,111
Wed Nov 20 15:40:04 2019,111,011,011,011,011,011,111,111,111
Wed Nov 20 15:50:05 2019,111,111,111,011,011,011,111,111,111
Wed Nov 20 16:00:05 2019,111,111,011,011,011,011,111,111,111
Wed Nov 20 16:10:05 2019,111,111,111,111,111,111,111,111,111
Wed Nov 20 16:20:05 2019,111,111,111,011,011,011,111,111,111
Wed Nov 20 16:30:05 2019,111,111,111,111,011,111,111,111,111
Wed Nov 20 16:40:05 2019,111,111,111,011,011,111,111,111,111
Wed Nov 20 16:50:05 2019,111,111,111,011,011,011,111,111,111
Wed Nov 20 17:00:05 2019,111,011,011,011,011,011,111,111,111
Wed Nov 20 17:10:05 2019,111,111,111,111,011,011,111,111,111
Wed Nov 20 17:20:04 2019,111,011,011,011,011,011,111,111,111
Wed Nov 20 17:30:05 2019,111,011,011,011,011,011,111,111,111
Wed Nov 20 17:40:04 2019,111,011,011,011,011,011,111,111,111
Wed Nov 20 17:50:04 2019,111,011,011,111,111,111,111,111,111
Wed Nov 20 18:00:04 2019,111,111,111,111,011,011,111,111,111
Wed Nov 20 18:10:05 2019,111,111,111,011,011,011,111,111,111
Wed Nov 20 18:20:04 2019,111,111,111,011,011,111,111,111,111
Wed Nov 20 18:30:05 2019,111,111,111,011,011,111,111,111,111
Wed Nov 20 18:40:05 2019,111,111,111,011,011,011,111,111,111
Wed Nov 20 18:50:04 2019,111,111,111,011,011,011,111,111,111
Wed Nov 20 19:00:04 2019,111,111,111,111,011,011,111,111,111
Wed Nov 20 19:10:04 2019,111,111,111,011,011,011,111,111,111
Wed Nov 20 19:20:04 2019,111,111,111,011,011,011,111,111,111
Wed Nov 20 19:30:04 2019,111,111,111,011,011,011,111,111,111
Wed Nov 20 19:40:04 2019,111,011,011,011,011,011,111,111,111
Wed Nov 20 19:50:04 2019,111,011,011,011,011,011,111,111,111
Wed Nov 20 20:00:04 2019,111,011,011,011,011,011,111,111,111
Wed Nov 20 20:10:04 2019,111,011,011,011,011,011,111,111,111
Wed Nov 20 20:20:04 2019,111,011,011,011,011,011,111,111,111
Wed Nov 20 20:30:05 2019,111,011,011,011,011,011,111,111,111
Wed Nov 20 20:40:04 2019,111,011,011,011,011,011,111,111,111
Wed Nov 20 20:50:04 2019,111,011,011,011,011,011,111,111,111
Wed Nov 20 21:00:04 2019,111,111,111,011,011,011,111,111,111
Wed Nov 20 21:10:04 2019,111,111,111,011,011,011,111,111,111
Wed Nov 20 21:20:04 2019,111,011,011,011,011,011,111,111,111
Wed Nov 20 21:30:04 2019,111,011,011,011,011,011,111,111,111
Wed Nov 20 21:40:05 2019,111,011,011,011,011,011,111,111,111
Wed Nov 20 21:50:05 2019,111,111,111,011,011,011,111,111,111
Wed Nov 20 22:00:04 2019,111,111,111,011,011,011,111,111,111
Wed Nov 20 22:10:04 2019,111,111,111,111,011,011,111,111,111
Wed Nov 20 22:20:04 2019,111,111,011,011,011,011,111,111,111
Wed Nov 20 22:30:04 2019,111,011,011,011,011,011,111,111,111
Wed Nov 20 22:40:04 2019,111,011,011,011,011,111,111,111,111
Wed Nov 20 22:50:04 2019,111,011,111,111,011,011,111,111,111
Wed Nov 20 23:00:04 2019,111,111,111,011,011,111,111,111,111
Wed Nov 20 23:10:05 2019,111,111,111,011,011,011,111,111,111
Wed Nov 20 23:20:05 2019,111,111,111,011,011,011,111,111,111
Wed Nov 20 23:30:05 2019,111,011,011,111,111,111,111,111,111
Wed Nov 20 23:40:06 2019,111,111,111,111,011,011,111,111,111
Wed Nov 20 23:50:05 2019,111,011,011,011,011,011,111,111,111
Thu Nov 21 00:00:05 2019,111,111,111,011,011,011,111,111,111
Thu Nov 21 00:10:04 2019,111,111,111,011,011,011,111,111,111
Thu Nov 21 00:20:04 2019,111,111,111,111,011,011,111,111,111
Thu Nov 21 00:30:05 2019,111,111,111,111,111,011,111,111,111
Thu Nov 21 00:40:05 2019,111,011,011,111,111,011,111,111,111
Thu Nov 21 00:50:04 2019,111,011,011,111,111,011,111,111,111
Thu Nov 21 01:00:05 2019,111,011,011,111,111,011,111,111,111
Thu Nov 21 01:10:04 2019,111,011,011,111,111,111,111,111,111
Thu Nov 21 01:20:04 2019,111,011,011,011,011,011,111,111,111
Thu Nov 21 01:30:04 2019,111,011,011,111,011,011,111,111,111
Thu Nov 21 01:40:04 2019,111,011,011,011,011,011,111,111,111
Thu Nov 21 01:50:04 2019,111,011,011,011,011,011,111,111,111
Thu Nov 21 02:00:04 2019,111,011,011,111,111,111,111,111,111
Thu Nov 21 02:10:04 2019,111,011,011,011,011,011,111,111,111
Thu Nov 21 02:20:05 2019,111,011,011,111,111,111,111,111,111
Thu Nov 21 02:30:05 2019,111,011,011,111,111,111,111,111,111
Thu Nov 21 02:40:04 2019,111,011,011,111,111,111,111,111,111
Thu Nov 21 02:50:04 2019,111,011,011,011,011,011,111,111,111
Thu Nov 21 03:00:05 2019,111,011,011,011,011,011,111,111,111
Thu Nov 21 03:10:05 2019,111,011,011,011,011,011,111,111,111
Thu Nov 21 03:20:04 2019,111,011,011,111,111,111,111,111,111
Thu Nov 21 03:30:05 2019,111,011,011,111,011,011,111,111,111
Thu Nov 21 03:40:04 2019,111,011,011,111,011,011,111,111,111
Thu Nov 21 03:50:05 2019,111,011,011,011,011,011,111,111,111
Thu Nov 21 04:00:04 2019,111,011,011,111,011,011,111,111,111
Thu Nov 21 04:10:05 2019,111,111,011,111,111,111,111,111,111
Thu Nov 21 04:20:04 2019,111,111,111,111,111,111,111,111,111
Thu Nov 21 04:30:04 2019,111,111,111,011,111,111,111,111,111
Thu Nov 21 04:40:04 2019,111,111,111,011,111,111,111,111,111
Thu Nov 21 04:50:04 2019,111,011,011,111,111,111,111,111,111
Thu Nov 21 05:00:04 2019,111,111,111,111,111,011,111,111,111
Thu Nov 21 05:10:04 2019,111,111,111,111,011,011,111,111,111
Thu Nov 21 05:20:04 2019,111,111,111,111,011,011,111,111,111
Thu Nov 21 05:30:04 2019,111,111,111,011,011,011,111,111,111
Thu Nov 21 05:40:04 2019,111,111,111,011,011,011,111,111,111
Thu Nov 21 05:50:04 2019,111,111,111,011,011,011,111,111,111
Thu Nov 21 06:00:05 2019,111,111,111,011,011,011,111,111,111
Thu Nov 21 06:10:05 2019,111,111,111,111,111,111,111,111,111
Thu Nov 21 06:20:05 2019,111,111,111,111,011,011,111,111,111
Thu Nov 21 06:30:04 2019,111,111,111,111,011,011,111,111,111
Thu Nov 21 06:40:05 2019,111,111,111,011,011,011,111,111,111
Thu Nov 21 06:50:05 2019,111,111,111,011,011,011,111,111,111
Thu Nov 21 07:00:05 2019,111,111,111,011,011,011,111,111,111
Thu Nov 21 07:10:05 2019,111,111,111,011,011,011,111,111,111
Thu Nov 21 07:20:04 2019,111,111,111,011,011,011,111,111,111
Thu Nov 21 07:30:04 2019,111,111,111,011,011,011,111,111,111
Thu Nov 21 07:40:04 2019,111,111,111,011,011,011,111,111,111
Thu Nov 21 07:50:04 2019,111,111,111,011,011,011,111,111,111
Thu Nov 21 08:00:05 2019,111,111,111,111,111,011,111,111,111
Thu Nov 21 08:10:04 2019,111,111,111,111,111,011,111,111,111
Thu Nov 21 08:20:04 2019,111,111,111,011,011,011,111,111,111
Thu Nov 21 08:30:04 2019,111,111,111,011,011,011,111,111,111
Thu Nov 21 08:40:05 2019,111,111,111,011,011,011,111,111,111
Thu Nov 21 08:50:05 2019,111,111,111,111,111,011,111,111,111
Thu Nov 21 09:00:04 2019,111,111,111,111,111,011,111,111,111
Thu Nov 21 09:10:05 2019,111,111,111,111,111,011,111,111,111
Thu Nov 21 09:20:05 2019,111,111,011,111,111,011,111,111,111
Thu Nov 21 09:30:04 2019,111,011,011,111,111,011,111,111,111
Thu Nov 21 09:40:04 2019,111,011,011,111,111,011,111,111,111
Thu Nov 21 09:50:04 2019,111,011,011,111,111,011,111,111,111
Thu Nov 21 10:00:04 2019,111,011,011,111,111,011,111,111,111
Thu Nov 21 10:10:04 2019,111,011,011,111,111,011,111,111,111
Thu Nov 21 10:20:04 2019,111,011,011,111,111,011,111,111,111
Thu Nov 21 10:30:04 2019,111,011,011,111,111,011,111,111,111
Thu Nov 21 10:40:04 2019,111,011,011,111,111,011,111,111,111
Thu Nov 21 10:50:05 2019,111,011,011,111,111,011,111,111,111
Thu Nov 21 11:00:04 2019,111,011,011,111,111,011,111,111,111
Thu Nov 21 11:10:05 2019,111,011,011,111,111,011,111,111,111
Thu Nov 21 11:20:05 2019,111,011,011,111,111,011,111,111,111
Thu Nov 21 11:30:05 2019,111,011,011,111,111,011,111,111,111
Thu Nov 21 11:40:05 2019,111,011,011,111,111,011,111,111,111
Thu Nov 21 11:50:05 2019,111,111,111,111,111,011,111,111,111
Thu Nov 21 12:00:04 2019,111,011,011,111,111,011,111,111,111
Thu Nov 21 12:10:05 2019,111,011,011,111,111,011,111,111,111
Thu Nov 21 12:20:04 2019,111,011,011,111,111,011,111,111,111
Thu Nov 21 12:30:04 2019,111,011,011,111,111,011,111,111,111
Thu Nov 21 12:40:04 2019,111,011,011,111,011,011,111,111,111
Thu Nov 21 12:50:05 2019,111,011,011,011,011,011,111,111,111
Thu Nov 21 13:00:04 2019,111,011,011,011,011,111,111,111,111
Thu Nov 21 13:10:05 2019,111,011,011,011,011,011,111,111,111
Thu Nov 21 13:20:05 2019,111,011,011,011,011,011,111,111,111
Thu Nov 21 13:30:05 2019,111,011,011,011,011,011,111,111,111
Thu Nov 21 13:40:04 2019,111,011,011,011,011,011,111,111,111
Thu Nov 21 13:50:05 2019,111,011,011,011,011,011,111,111,111
Thu Nov 21 14:00:05 2019,111,011,011,011,011,011,111,111,111
Thu Nov 21 14:10:04 2019,111,011,011,011,011,011,111,111,111
Thu Nov 21 14:20:04 2019,111,011,011,011,011,011,111,111,111
Thu Nov 21 14:30:04 2019,111,011,011,011,011,011,111,111,111
Thu Nov 21 14:40:04 2019,111,011,011,011,011,011,111,111,111
Thu Nov 21 14:50:04 2019,111,011,011,011,011,011,111,111,111
Thu Nov 21 15:00:04 2019,111,011,011,011,011,011,111,111,111
Thu Nov 21 15:10:04 2019,111,011,011,111,011,111,111,111,111
Thu Nov 21 15:20:04 2019,111,011,011,011,011,011,111,111,111
Thu Nov 21 15:30:05 2019,111,011,011,111,011,111,111,111,111
Thu Nov 21 15:40:04 2019,111,111,111,111,011,011,111,111,111
Thu Nov 21 15:50:04 2019,111,111,111,111,011,111,111,111,111
Thu Nov 21 16:00:05 2019,111,111,111,011,011,111,111,111,111
Thu Nov 21 16:10:05 2019,111,111,111,111,011,011,111,111,111
Thu Nov 21 16:20:05 2019,111,111,111,011,011,011,111,111,111
Thu Nov 21 16:30:05 2019,111,011,011,011,011,011,111,111,111
Thu Nov 21 16:40:05 2019,111,011,011,011,011,011,111,111,111
Thu Nov 21 16:50:05 2019,111,011,011,111,011,011,111,111,111
Thu Nov 21 17:00:04 2019,111,011,011,111,011,011,111,111,111
Thu Nov 21 17:10:04 2019,111,011,011,111,011,111,111,111,111
Thu Nov 21 17:20:05 2019,111,011,011,011,011,011,111,111,111
Thu Nov 21 17:30:05 2019,111,011,011,111,011,011,111,111,111
Thu Nov 21 17:40:04 2019,111,011,011,111,011,011,111,111,111
Thu Nov 21 17:50:04 2019,111,011,011,111,011,011,111,111,111
Thu Nov 21 18:00:04 2019,111,111,111,011,011,011,111,111,111
Thu Nov 21 18:10:04 2019,111,111,111,011,011,011,111,111,111
Thu Nov 21 18:20:05 2019,111,111,111,011,011,011,111,111,111
Thu Nov 21 18:30:04 2019,111,111,111,011,011,011,111,111,111
Thu Nov 21 18:40:04 2019,111,111,111,011,011,011,111,111,111
Thu Nov 21 18:50:04 2019,111,111,111,011,011,011,111,111,111
Thu Nov 21 19:00:04 2019,111,111,111,011,011,011,111,111,111
Thu Nov 21 19:10:05 2019,111,111,111,011,011,011,111,111,111
Thu Nov 21 19:20:04 2019,111,111,111,011,011,011,111,111,111
Thu Nov 21 19:30:04 2019,111,111,111,011,011,011,111,111,111
Thu Nov 21 19:40:04 2019,111,111,111,011,011,011,111,111,111
Thu Nov 21 19:50:04 2019,111,111,111,011,011,011,111,111,111
Thu Nov 21 20:00:05 2019,111,011,011,011,011,011,111,111,111
Thu Nov 21 20:10:05 2019,111,111,111,011,011,011,111,111,111
Thu Nov 21 20:20:05 2019,111,111,111,011,011,011,111,111,111
Thu Nov 21 20:30:05 2019,111,111,111,011,011,011,111,111,111
Thu Nov 21 20:40:04 2019,111,111,111,011,011,011,111,111,111
Thu Nov 21 20:50:04 2019,111,111,111,011,011,011,111,111,111
Thu Nov 21 21:00:04 2019,111,111,111,011,011,011,111,111,111
Thu Nov 21 21:10:04 2019,111,011,011,011,011,011,111,111,111
Thu Nov 21 21:20:05 2019,111,011,011,011,011,011,111,111,111
Thu Nov 21 21:30:05 2019,111,011,011,011,011,011,111,111,111
Thu Nov 21 21:40:05 2019,111,111,111,011,011,011,111,111,111
Thu Nov 21 21:50:05 2019,111,111,111,111,111,111,111,111,111
Thu Nov 21 22:00:05 2019,111,111,111,011,011,011,111,111,111
Thu Nov 21 22:10:04 2019,111,111,111,111,011,011,111,111,111
Thu Nov 21 22:20:05 2019,111,111,111,011,011,011,111,111,111
Thu Nov 21 22:30:04 2019,111,111,111,111,011,111,111,111,111
Thu Nov 21 22:40:04 2019,111,111,111,111,011,111,111,111,111
Thu Nov 21 22:50:05 2019,111,111,111,011,011,011,111,111,111
Thu Nov 21 23:00:04 2019,111,111,111,011,011,111,111,111,111
Thu Nov 21 23:10:05 2019,111,111,111,111,111,111,111,111,111
Thu Nov 21 23:20:05 2019,111,111,111,111,111,111,111,111,111
Thu Nov 21 23:30:04 2019,111,111,111,111,111,111,111,111,111
Thu Nov 21 23:40:05 2019,111,111,111,111,111,111,111,111,111
Thu Nov 21 23:50:05 2019,111,111,111,111,111,111,111,111,111
Fri Nov 22 00:00:04 2019,111,111,111,011,011,011,111,111,111
Fri Nov 22 00:10:04 2019,111,111,111,111,111,111,111,111,111
Fri Nov 22 00:20:04 2019,111,111,111,111,111,111,111,111,111
Fri Nov 22 00:30:04 2019,111,111,111,111,111,111,111,111,111
Fri Nov 22 00:40:04 2019,111,111,111,111,111,111,111,111,111
Fri Nov 22 00:50:04 2019,111,111,111,111,111,111,111,111,111
Fri Nov 22 01:00:04 2019,111,111,111,111,111,111,111,111,111
Fri Nov 22 01:10:04 2019,111,111,111,111,111,111,111,111,111
Fri Nov 22 01:20:04 2019,111,111,111,111,111,111,111,111,111
Fri Nov 22 01:30:04 2019,111,111,111,111,111,111,111,111,111
Fri Nov 22 01:40:04 2019,111,111,111,111,111,111,111,111,111
Fri Nov 22 01:50:04 2019,111,111,111,111,111,111,111,111,111
Fri Nov 22 02:00:05 2019,111,111,111,111,111,111,111,111,111
Fri Nov 22 02:10:04 2019,111,111,111,111,111,111,111,111,111
Fri Nov 22 02:20:04 2019,111,111,111,111,011,011,111,111,111
Fri Nov 22 02:30:04 2019,111,111,111,111,111,111,111,111,111
Fri Nov 22 02:40:04 2019,111,111,111,111,111,111,111,111,111
Fri Nov 22 02:50:04 2019,111,111,111,111,011,011,111,111,111
Fri Nov 22 03:00:04 2019,111,111,111,111,011,011,111,111,111
Fri Nov 22 03:10:04 2019,111,111,111,111,011,011,111,111,111
Fri Nov 22 03:20:04 2019,111,111,111,111,011,011,111,111,111
Fri Nov 22 03:30:04 2019,111,111,111,111,011,011,111,111,111
Fri Nov 22 03:40:04 2019,111,111,111,111,111,011,111,111,111
Fri Nov 22 03:50:04 2019,111,111,111,111,111,011,111,111,111
Fri Nov 22 04:00:04 2019,111,111,111,111,111,011,111,111,111
Fri Nov 22 04:10:05 2019,111,111,111,111,111,011,111,111,111
Fri Nov 22 04:20:06 2019,111,111,111,011,111,011,111,111,111
Fri Nov 22 04:30:05 2019,111,111,111,011,011,011,111,111,111
Fri Nov 22 04:40:05 2019,111,111,111,011,011,011,111,111,111
Fri Nov 22 04:50:05 2019,111,111,111,011,011,011,111,111,111
Fri Nov 22 05:00:05 2019,111,011,011,111,011,011,111,111,111
Fri Nov 22 05:10:05 2019,111,011,011,111,111,011,111,111,111
Fri Nov 22 05:20:04 2019,111,011,011,111,111,011,111,111,111
Fri Nov 22 05:30:05 2019,111,011,011,111,111,011,111,111,111
Fri Nov 22 05:40:04 2019,111,011,011,111,111,011,111,111,111
Fri Nov 22 05:50:04 2019,111,111,111,011,111,011,111,111,111
Fri Nov 22 06:00:04 2019,111,011,011,011,011,011,111,111,111
Fri Nov 22 06:10:04 2019,111,111,111,111,011,011,111,111,111
Fri Nov 22 06:20:04 2019,111,111,111,111,011,011,111,111,111
Fri Nov 22 06:30:04 2019,111,011,011,111,011,011,111,111,111
Fri Nov 22 06:40:04 2019,111,011,011,111,011,011,111,111,111
Fri Nov 22 06:50:06 2019,111,011,011,111,011,011,111,111,111
Fri Nov 22 07:00:04 2019,111,011,011,111,011,011,111,111,111
Fri Nov 22 07:10:04 2019,111,011,011,111,011,011,111,111,111
Fri Nov 22 07:20:05 2019,111,011,011,111,011,011,111,111,111
Fri Nov 22 07:30:04 2019,111,111,111,111,011,011,111,111,111
Fri Nov 22 07:40:05 2019,111,111,111,011,011,011,111,111,111
Fri Nov 22 07:50:04 2019,111,011,011,011,011,011,111,111,111
Fri Nov 22 08:00:04 2019,111,111,111,011,011,011,111,111,111
Fri Nov 22 08:10:04 2019,111,111,111,111,011,011,111,111,111
Fri Nov 22 08:20:04 2019,111,011,011,111,011,011,111,111,111
Fri Nov 22 08:30:04 2019,111,111,111,111,011,011,111,111,111
Fri Nov 22 08:40:06 2019,111,111,111,011,011,011,111,111,111
Fri Nov 22 08:50:05 2019,111,011,011,011,011,011,111,111,111
Fri Nov 22 09:00:04 2019,111,111,111,011,011,011,111,111,111
Fri Nov 22 09:10:04 2019,111,111,111,011,011,011,111,111,111
Fri Nov 22 09:20:05 2019,111,111,111,111,011,011,111,111,111
Fri Nov 22 09:30:04 2019,111,111,111,111,111,111,111,111,111
Fri Nov 22 09:40:05 2019,111,111,111,011,011,011,111,111,111
Fri Nov 22 09:50:05 2019,111,111,111,011,011,011,111,111,111
Fri Nov 22 10:00:04 2019,111,111,111,111,011,111,111,111,111
Fri Nov 22 10:10:04 2019,111,111,111,111,111,111,111,111,111
Fri Nov 22 10:20:04 2019,111,111,111,011,011,011,111,111,111
Fri Nov 22 10:30:04 2019,111,111,111,011,011,011,111,111,111
Fri Nov 22 10:40:04 2019,111,111,111,111,011,011,111,111,111
Fri Nov 22 10:50:04 2019,111,111,111,111,011,011,111,111,111
Fri Nov 22 11:00:04 2019,111,111,111,111,011,011,111,111,111
Fri Nov 22 11:10:05 2019,111,111,111,111,011,011,111,111,111
Fri Nov 22 11:20:04 2019,111,111,111,111,111,111,111,111,111
Fri Nov 22 11:30:04 2019,111,111,111,111,011,111,111,111,111
Fri Nov 22 11:40:04 2019,111,111,111,111,111,111,111,111,111
Fri Nov 22 11:50:04 2019,111,111,111,111,111,111,111,111,111
Fri Nov 22 12:00:04 2019,111,111,111,111,011,011,111,111,111
Fri Nov 22 12:10:04 2019,111,111,111,111,111,111,111,111,111
Fri Nov 22 12:20:04 2019,111,111,111,111,111,111,111,111,111
Fri Nov 22 12:30:04 2019,111,111,111,111,111,111,111,111,111
Fri Nov 22 12:40:04 2019,111,111,111,111,111,111,111,111,111
Fri Nov 22 12:50:04 2019,111,111,111,111,111,111,111,111,111
Fri Nov 22 13:00:05 2019,111,111,111,111,111,111,111,111,111
Fri Nov 22 13:10:04 2019,111,111,111,111,111,111,111,111,111
Fri Nov 22 13:20:04 2019,111,111,111,111,111,111,111,111,111
Fri Nov 22 13:30:04 2019,111,111,111,111,111,111,111,111,111
Fri Nov 22 13:40:04 2019,111,111,111,111,011,111,111,111,111
Fri Nov 22 13:50:04 2019,111,111,111,011,011,011,111,111,111
Fri Nov 22 14:00:05 2019,111,111,111,111,011,111,111,111,111
Fri Nov 22 14:10:04 2019,111,111,111,111,011,111,111,111,111
Fri Nov 22 14:20:04 2019,111,111,111,011,011,011,111,111,111
Fri Nov 22 14:30:04 2019,111,111,111,111,011,011,111,111,111
Fri Nov 22 14:40:04 2019,111,111,111,111,011,011,111,111,111
Fri Nov 22 14:50:04 2019,111,111,111,111,011,011,111,111,111
Fri Nov 22 15:00:04 2019,111,111,111,111,011,011,111,111,111
Fri Nov 22 15:10:04 2019,111,111,111,111,011,011,111,111,111
Fri Nov 22 15:20:05 2019,111,111,111,011,011,111,111,111,111
Fri Nov 22 15:30:05 2019,111,111,111,111,011,111,111,111,111
Fri Nov 22 15:40:05 2019,111,111,111,111,111,111,111,111,111
Fri Nov 22 15:50:04 2019,111,111,111,111,111,111,111,111,111
Fri Nov 22 16:00:05 2019,111,111,111,111,111,111,111,111,111
Fri Nov 22 16:10:05 2019,111,111,111,111,011,011,111,111,111
Fri Nov 22 16:20:04 2019,111,111,111,111,011,011,111,111,111
Fri Nov 22 16:30:04 2019,111,111,111,111,011,011,111,111,111
Fri Nov 22 16:40:05 2019,111,111,111,111,011,011,111,111,111
Fri Nov 22 16:50:05 2019,111,111,111,111,111,111,111,111,111
Fri Nov 22 17:00:04 2019,111,111,111,111,111,111,111,111,111
Fri Nov 22 17:10:04 2019,111,111,111,111,111,111,111,111,111
Fri Nov 22 17:20:05 2019,111,111,111,111,111,111,111,111,111
Fri Nov 22 17:30:05 2019,111,111,111,111,111,111,111,111,111
Fri Nov 22 17:40:04 2019,111,111,111,111,111,111,111,111,111
Fri Nov 22 17:50:05 2019,111,111,111,111,111,111,111,111,111
Fri Nov 22 18:00:05 2019,111,111,111,111,111,111,111,111,111
Fri Nov 22 18:10:05 2019,111,111,111,111,111,111,111,111,111
Fri Nov 22 18:20:05 2019,111,111,111,111,111,111,111,111,111
Fri Nov 22 18:30:05 2019,111,111,111,111,111,111,111,111,111
Fri Nov 22 18:40:04 2019,111,111,111,111,111,111,111,111,111
Fri Nov 22 18:50:04 2019,111,111,111,111,111,111,111,111,111
Fri Nov 22 19:00:04 2019,111,111,111,111,111,111,111,111,111
Fri Nov 22 19:10:05 2019,111,111,111,111,111,111,111,111,111
Fri Nov 22 19:20:05 2019,111,111,111,111,111,111,111,111,111
Fri Nov 22 19:30:05 2019,111,111,111,111,111,111,111,111,111
Fri Nov 22 19:40:05 2019,111,111,111,111,111,111,111,111,111
Fri Nov 22 19:50:05 2019,111,111,111,111,111,111,111,111,111
Fri Nov 22 20:00:04 2019,111,111,111,111,011,011,111,111,111
Fri Nov 22 20:10:05 2019,111,111,111,111,011,011,111,111,111
Fri Nov 22 20:20:05 2019,111,111,111,111,011,011,111,111,111
Fri Nov 22 20:30:05 2019,111,111,111,111,011,011,111,111,111
Fri Nov 22 20:40:04 2019,111,111,111,111,011,011,111,111,111
Fri Nov 22 20:50:04 2019,111,111,111,111,011,011,111,111,111
Fri Nov 22 21:00:05 2019,111,111,111,111,011,011,111,111,111
Fri Nov 22 21:10:05 2019,111,111,111,111,011,011,111,111,111
Fri Nov 22 21:20:04 2019,111,111,111,111,011,011,111,111,111
Fri Nov 22 21:30:05 2019,111,111,111,111,011,011,111,111,111
Fri Nov 22 21:40:05 2019,111,111,111,111,011,011,111,111,111
Fri Nov 22 21:50:05 2019,111,111,111,111,011,011,111,111,111
Fri Nov 22 22:00:05 2019,111,111,111,111,011,011,111,111,111
Fri Nov 22 22:10:05 2019,111,111,111,111,011,011,111,111,111
Fri Nov 22 22:20:05 2019,111,111,111,111,011,011,111,111,111
Fri Nov 22 22:30:05 2019,111,111,111,111,011,011,111,111,111
Fri Nov 22 22:40:05 2019,111,111,111,111,011,011,111,111,111
Fri Nov 22 22:50:05 2019,111,111,111,111,011,011,111,111,111
Fri Nov 22 23:00:09 2019,111,111,111,111,011,011,111,111,111
Fri Nov 22 23:10:04 2019,111,111,111,111,011,011,111,111,111
Fri Nov 22 23:20:04 2019,111,111,111,111,011,011,111,111,111
Fri Nov 22 23:30:05 2019,111,111,111,111,011,011,111,111,111
Fri Nov 22 23:40:04 2019,111,111,111,111,011,011,111,111,111
Fri Nov 22 23:50:05 2019,111,111,111,111,011,011,111,111,111
Sat Nov 23 00:00:05 2019,111,111,111,111,011,011,111,111,111
Sat Nov 23 00:10:05 2019,111,111,111,111,011,011,111,111,111
Sat Nov 23 00:20:05 2019,111,111,111,111,011,011,111,111,111
Sat Nov 23 00:30:05 2019,111,111,111,111,011,011,111,111,111
Sat Nov 23 00:40:05 2019,111,111,111,111,011,011,111,111,111
Sat Nov 23 00:50:05 2019,111,111,111,111,111,111,111,111,111
Sat Nov 23 01:00:05 2019,111,111,111,111,111,111,111,111,111
Sat Nov 23 01:10:05 2019,111,111,111,111,111,111,111,111,111
Sat Nov 23 01:20:04 2019,111,111,111,111,111,111,111,111,111
Sat Nov 23 01:30:05 2019,111,111,111,111,111,111,111,111,111
Sat Nov 23 01:40:04 2019,111,111,111,111,111,111,111,111,111
Sat Nov 23 01:50:04 2019,111,111,111,111,111,111,111,111,111
Sat Nov 23 02:00:04 2019,111,111,111,111,111,111,111,111,111
Sat Nov 23 02:10:04 2019,111,111,111,111,111,111,111,111,111
Sat Nov 23 02:20:04 2019,111,111,111,111,111,111,111,111,111
Sat Nov 23 02:30:05 2019,111,111,111,111,111,111,111,111,111
Sat Nov 23 02:40:05 2019,111,111,111,111,111,111,111,111,111
Sat Nov 23 02:50:04 2019,111,111,111,111,111,111,111,111,111
Sat Nov 23 03:00:04 2019,111,111,111,111,111,111,111,111,111
Sat Nov 23 03:10:04 2019,111,111,111,111,111,111,111,111,111
Sat Nov 23 03:20:04 2019,111,111,111,111,111,111,111,111,111
Sat Nov 23 03:30:04 2019,111,111,111,111,111,111,111,111,111
Sat Nov 23 03:40:04 2019,111,111,111,111,111,111,111,111,111
Sat Nov 23 03:50:04 2019,111,111,111,111,111,111,111,111,111
Sat Nov 23 04:00:04 2019,111,111,111,111,111,111,111,111,111
Sat Nov 23 04:10:05 2019,111,111,111,111,111,111,111,111,111
Sat Nov 23 04:20:04 2019,111,111,111,111,111,111,111,111,111
Sat Nov 23 04:30:04 2019,111,111,111,111,111,111,111,111,111
Sat Nov 23 04:40:05 2019,111,111,111,111,111,111,111,111,111
Sat Nov 23 04:50:05 2019,111,111,111,111,111,111,111,111,111
Sat Nov 23 05:00:05 2019,111,111,111,111,111,111,111,111,111
Sat Nov 23 05:10:05 2019,111,111,111,111,111,111,111,111,111
Sat Nov 23 05:20:04 2019,111,111,111,111,111,111,111,111,111
